image_path,true_label,predicted_label,prob_real,prob_fake,true_class,predicted_class,correct
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/0256.jpg,0,0,0.85852855,0.14147145,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/2865.jpg,0,1,0.022416588,0.9775834,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/2805.jpg,0,1,0.21335828,0.7866417,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/9374.jpg,1,1,0.00013503281,0.99986494,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/9840.jpg,1,0,0.8409178,0.15908213,fake,real,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/19529.jpg,0,0,0.9183879,0.08161213,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/22930.jpg,0,0,0.58579195,0.41420805,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/16492.jpg,0,0,0.86814964,0.13185039,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/19054.png,1,1,0.003968871,0.9960311,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/21787.png,1,1,0.008262114,0.9917379,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/12920.jpg,1,1,0.0018267096,0.99817324,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/0694.jpg,1,0,0.7749541,0.22504596,fake,real,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/13645.jpg,0,1,0.22680193,0.77319807,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/1668.jpg,0,0,0.952506,0.047494028,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/16907.jpg,0,0,0.99009854,0.009901504,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/16077.jpg,0,0,0.9998147,0.00018536532,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/3563.jpg,0,0,0.5949229,0.40507707,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/4677.jpg,0,0,0.99953735,0.00046264724,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/9309.jpg,0,1,0.07984564,0.92015433,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/5777.jpg,1,1,1.1482294e-05,0.99998856,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/9410.jpg,0,0,0.9923995,0.007600541,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/6016.jpg,0,0,0.9264591,0.07354096,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/0858.jpg,0,1,0.44011337,0.55988663,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/23181.jpg,0,0,0.9109315,0.08906851,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/1086.jpg,0,0,0.9902118,0.009788155,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/9170.jpg,1,1,9.995109e-05,0.9999,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/9524.jpg,1,1,0.00031088782,0.9996891,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/11596.jpg,1,1,0.003532677,0.99646735,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/11586.jpg,0,0,0.9994281,0.00057182065,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/0444.jpg,1,1,0.3532031,0.64679694,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/5186.jpg,0,1,0.087703966,0.91229606,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/6586.jpg,0,0,0.9886567,0.011343234,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/15822.jpg,0,0,0.9993492,0.00065077987,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/3238.jpg,0,0,0.9868751,0.013124908,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/9465.jpg,0,0,0.7870815,0.21291856,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/5236.jpg,1,1,0.026067711,0.97393227,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/3153.jpg,1,1,0.02724428,0.9727558,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/17152.jpg,0,0,0.8269076,0.17309241,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/20018.jpg,0,0,0.9965571,0.0034429021,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/23071.png,1,1,0.0009271332,0.9990728,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/11691.jpg,1,1,0.12643379,0.8735662,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/13922.jpg,1,1,0.00017219417,0.99982774,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/5366.jpg,1,0,0.71520805,0.28479198,fake,real,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/16472.jpg,0,0,0.98130786,0.018692115,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/1066.jpg,1,1,0.007509433,0.9924906,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/9204.jpg,0,0,0.95012695,0.04987309,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/7260.jpg,1,1,0.03002002,0.96998,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/10491.jpg,1,1,0.0004981915,0.9995018,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/0660.jpg,0,0,0.99083966,0.0091603,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/11418.jpg,0,0,0.94627374,0.05372629,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/23828.jpg,1,1,7.3364674e-05,0.9999267,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/0201.jpg,1,1,0.022533327,0.97746664,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/3448.jpg,0,0,0.98164546,0.018354531,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/5033.jpg,0,0,0.72839797,0.2716021,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/4332.jpg,0,0,0.6110466,0.38895342,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/11968.jpg,1,1,0.003605811,0.9963942,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/2939.jpg,0,0,0.79884994,0.20115006,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/1403.jpg,0,1,0.20940389,0.79059607,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/3738.jpg,0,0,0.69134516,0.30865487,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/20264.jpg,0,0,0.9971535,0.0028465008,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/21175.jpg,0,0,0.99570775,0.0042921756,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/4805.jpg,0,0,0.9998851,0.000114879906,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/4756.jpg,0,0,0.76398486,0.23601516,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/22268.png,1,1,0.0024297254,0.9975702,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/8249.jpg,0,0,0.9668395,0.0331605,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/4097.jpg,0,0,0.6784918,0.3215082,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/4850.jpg,1,1,0.010458452,0.98954153,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/10322.jpg,1,1,6.161269e-05,0.99993837,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/12972.jpg,1,1,4.02451e-06,0.99999595,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/22779.jpg,0,1,0.21135561,0.78864443,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/13717.jpg,0,0,0.95416355,0.045836497,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/2345.jpg,0,1,0.25427118,0.7457288,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/21305.jpg,1,1,0.001099905,0.99890006,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/2545.jpg,0,0,0.9748616,0.025138365,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/17284.jpg,0,0,0.99993193,6.810065e-05,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/21091.jpg,0,0,0.9976497,0.0023502961,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/4866.jpg,1,1,0.0004333728,0.9995666,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/18070.jpg,0,1,0.06300532,0.9369947,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/3554.jpg,0,0,0.9995802,0.0004197457,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/9748.jpg,1,1,0.28686973,0.71313024,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/14082.jpg,1,0,0.59155923,0.40844074,fake,real,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/8615.jpg,0,1,0.11313709,0.8868629,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/10357.jpg,1,1,0.0040751295,0.99592483,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/18883.png,1,1,0.19600113,0.80399895,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/18491.jpg,0,0,0.99644995,0.0035499844,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/5994.jpg,0,1,0.2549895,0.7450105,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/13813.jpg,0,0,0.6412001,0.35879993,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/14296.jpg,0,0,0.8119758,0.18802416,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/2588.png,1,1,0.18955427,0.8104458,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/2530.jpg,0,0,0.9983311,0.0016688815,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/6858.jpg,0,0,0.51395476,0.4860452,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/11537.jpg,1,1,0.025374336,0.97462565,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/7947.jpg,1,1,0.029591795,0.97040814,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/3089.jpg,0,1,0.2471522,0.7528478,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/11528.jpg,1,1,0.036538538,0.9634614,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/2712.png,1,1,0.00043846646,0.9995615,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/9493.jpg,1,1,0.0006464029,0.9993536,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/19779.jpg,0,0,0.9683963,0.03160366,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/6099.jpg,0,0,0.99615854,0.003841489,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/21077.jpg,0,0,0.9941631,0.0058369027,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/4807.jpg,1,1,0.0005785959,0.9994215,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/12119.jpg,1,1,8.032756e-05,0.99991965,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/2753.png,1,1,1.9851002e-05,0.9999801,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/5726.jpg,1,1,0.012508058,0.98749197,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/21302.jpg,0,0,0.99996626,3.3717537e-05,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/14545.jpg,1,1,0.0005029428,0.99949706,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/0287.jpg,0,0,0.9931605,0.00683951,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/6462.jpg,1,1,0.0032079113,0.996792,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/22717.jpg,0,0,0.8567192,0.14328076,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/12495.jpg,1,1,0.007450664,0.9925493,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/11941.jpg,0,0,0.8979786,0.10202137,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/1924.png,1,1,0.015002314,0.98499775,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/9587.jpg,1,1,0.0010180766,0.9989819,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/0110.jpg,1,1,0.050420072,0.9495799,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/16584.jpg,0,0,0.70112,0.29887995,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/14293.jpg,0,1,0.30509916,0.6949008,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/11329.jpg,0,0,0.9976787,0.0023213485,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/6208.jpg,1,0,0.7962289,0.2037711,fake,real,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/4892.jpg,0,0,0.57894266,0.4210573,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/3849.jpg,1,1,0.0024491863,0.9975508,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/22664.png,1,1,0.07399807,0.9260019,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/5456.jpg,1,0,0.6656642,0.33433583,fake,real,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/0356.jpg,1,1,0.044390574,0.95560944,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/23441.jpg,0,0,0.97625136,0.023748636,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/8432.jpg,0,0,0.99936146,0.00063850003,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/13588.jpg,0,0,0.5795835,0.42041647,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/3822.jpg,1,1,0.0647958,0.9352042,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/8211.jpg,0,0,0.9877229,0.01227715,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/16223.jpg,1,1,0.00020231301,0.99979776,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/14849.png,1,1,0.020100415,0.9798996,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/2242.jpg,0,0,0.99704283,0.0029572125,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/1993.jpg,0,0,0.9484802,0.05151987,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/22600.png,1,1,0.028275136,0.9717248,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/10253.jpg,0,0,0.7709528,0.22904724,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/2725.jpg,0,0,0.99975353,0.00024649288,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/18875.jpg,1,1,8.188244e-06,0.9999918,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/14138.jpg,1,1,0.3434297,0.65657026,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/8361.jpg,0,0,0.9782588,0.021741249,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/2417.png,1,1,0.16093741,0.8390626,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/4775.jpg,0,0,0.97818965,0.02181037,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/1442.png,1,1,0.000838694,0.99916136,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/2355.png,1,1,0.00060159015,0.99939835,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/3780.jpg,1,1,0.0034877786,0.99651223,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/3893.jpg,1,1,0.08854228,0.91145766,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/19336.jpg,0,1,0.1885198,0.81148016,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/7314.jpg,0,0,0.96801186,0.03198808,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/19580.png,1,1,6.792644e-05,0.99993205,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/15427.jpg,1,1,0.39656627,0.60343367,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/14598.jpg,0,0,0.86055815,0.1394419,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/23834.jpg,0,1,0.44721574,0.5527843,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/22673.png,1,1,0.012978814,0.98702115,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/20255.jpg,0,0,0.9428892,0.0571108,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/9958.jpg,1,1,0.014691832,0.9853081,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/0400.jpg,1,1,0.005875253,0.9941248,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/21788.jpg,0,0,0.99168277,0.008317226,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/23878.jpg,0,0,0.9979631,0.0020369133,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/23296.jpg,1,1,0.016145578,0.98385435,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/11647.jpg,0,1,0.3041232,0.6958768,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/16992.png,1,1,0.06969226,0.93030775,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/16004.jpg,0,0,0.9998621,0.00013787374,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/4493.jpg,0,0,0.84034467,0.15965533,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/3388.jpg,0,0,0.9999337,6.62803e-05,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/21275.jpg,0,1,0.23128627,0.7687138,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/2319.jpg,0,0,0.94471496,0.05528502,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/22358.png,1,1,0.0031403003,0.99685967,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/17035.png,1,1,0.003381343,0.9966186,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/3797.jpg,1,1,0.0011991138,0.9988009,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/10533.jpg,1,1,0.021602973,0.9783971,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/14592.jpg,0,0,0.568025,0.431975,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/11333.jpg,0,0,0.8421742,0.15782583,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/22436.jpg,0,0,0.99811256,0.001887502,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/6075.jpg,0,0,0.9878498,0.0121501805,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/9779.jpg,1,1,0.003697867,0.9963021,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/7536.jpg,1,1,1.8778554e-05,0.99998116,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/3434.jpg,0,0,0.9967135,0.0032864658,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/2028.jpg,0,1,0.3194941,0.68050593,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/7136.jpg,0,0,0.98535395,0.014646028,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/3582.jpg,0,0,0.98272866,0.017271383,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/19103.png,1,1,0.0009912848,0.9990087,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/4846.jpg,0,0,0.9932586,0.0067414287,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/22812.jpg,0,0,0.9975637,0.0024363284,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/2086.jpg,0,0,0.98142666,0.018573357,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/12126.jpg,1,1,0.004933023,0.995067,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/18715.jpg,0,0,0.9960514,0.0039485954,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/19339.png,1,1,0.028137077,0.971863,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/14193.jpg,0,0,0.9599395,0.040060487,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/4532.jpg,1,1,0.014590619,0.98540944,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/1714.png,1,0,0.94954324,0.05045668,fake,real,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/6093.jpg,0,0,0.960728,0.039272048,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/20189.png,1,1,7.748023e-05,0.9999225,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/20007.jpg,1,1,0.023510503,0.9764895,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/fake/4466.jpg,1,1,0.001884782,0.9981152,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/20923.jpg,0,0,0.77201694,0.22798307,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/2965.jpg,0,0,0.99946374,0.0005362375,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/10142.jpg,1,1,0.07561011,0.9243899,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/1145.jpg,0,0,0.97941774,0.020582307,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/0065.jpg,0,0,0.52725506,0.47274497,real,real,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/11158.jpg,1,0,0.6887143,0.3112857,fake,real,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/fake/15669.jpg,1,1,0.0033227564,0.9966773,fake,fake,True
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/3444.jpg,0,0,0.9980738,0.001926192,real,real,True
